voterId,project,amount,projectId
7182958261683305599,builtin-actors and ref-fvm maintenance 🔧,20000.0,0x6b384d48d1ec09e16732487cda0344a415b880ef4db198ae4cf515f3c01c9c45
7182958261683305599,Beryx Explorer,10000.0,0x7f65f98cb2566e74da0ead16e7d2b89b96de3f2615c5e33d4948e17bc6b11fc5
7182958261683305599,Interplanetary Network Indexers,15000.0,0xe3bd1772ed0d727a01bd90ec87d55f63ad1ba24906d665e8a33a47d0ceec6f01
7182958261683305599,RIBS,10000.0,0x61e12a25c81ae2334198f915293addef693d0d6c1b3f1cc7637e2b7735ac50e3
7182958261683305599,Lotus Client Implementation,10000.0,0xe5f11f4aa0f2dfaa95317e64fe8165bbfb238ee19f64719bf1a3b05a8f3b6dd4
7182958261683305599,Retriev - Contracts for retrieval guarantees,10000.0,0xadda8c008a7470bef6feba890ac08372daec4e8ceba29fd08124786d89eab274
7182958261683305599,Filecoin On-chain Developer Experience,10000.0,0xd2cbb9bf1a1fbfe94696834e820443b7f4d06a6762aaa82878837f86298d3aaf
7182958261683305599,Curio,10000.0,0x7f8413492294a9a53b0a81179ed2822e5d86fd9c6e7017017905cac824adee1e
7182958261683305599,Drand-RS,8000.0,0xf5a96dbacc98504de3f9f606c332c07939e75deeaf57edd5e1fdff464703af2f
7182958261683305599,The CalibrationNet Stability Project,8000.0,0xaeedea000cf1322b7a263bec54b5ce36f645f25768f1d25bb0685541bb336b3e
7182958261683305599,Filecoin Supply Simulation,8000.0,0x1f3a5d0f826c725e6560d276aa25218fc37bc79fadb7834078884bf7a358587d
7182958261683305599,Cross Chain Onramp POC,8000.0,0x9ca631c120da06d3ee066bac5ef030d144fd0e9af6e318f7bb71afcde2d02592
7182958261683305599, Old Faithful <> CURIO,4000.0,0x6fb8b58255ebcb942a87fcacd856a4438f3904714de78b87b1bf340347a505b1
7182958261683305599,Rust-Libp2p,8000.0,0x6407ac682f520998e68fe5528af8f71066baf190eb7acadc6e92168ea4e7e979
